Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2015-02-17,66.73057,68.09989929199219,66.07576751708984,66.53752899169922,68.17758178710938,68.36074829101562,67.46524810791016,66.82919311523438,68.58335876464844,67.50554656982422,66.334,63.122,59.27757
2015-02-18,68.213104,70.33512115478516,67.37544250488281,68.21297454833984,69.7154312133789,69.67752838134766,69.72663116455078,68.3629379272461,70.03176879882812,69.55748748779297,66.759,63.223,59.261997
2015-02-19,68.9804,70.3919448852539,67.54100799560547,68.57012939453125,70.35832214355469,70.4384994506836,69.68952178955078,69.00482940673828,70.12364959716797,69.96514892578125,66.858,63.258,58.888996
2015-02-20,68.06633,70.50214385986328,67.72905731201172,67.40816497802734,69.68881225585938,69.40808868408203,69.70796966552734,69.1654052734375,69.17813873291016,69.04150390625,66.568,63.246,58.15843
2015-02-21,67.78374,69.81135559082031,67.49568176269531,66.21874237060547,69.09501647949219,68.9690933227539,68.86311340332031,68.68611907958984,68.95870971679688,68.33556365966797,65.922,63.237,57.265285
2015-02-22,67.241356,69.8028564453125,67.57585144042969,65.81009674072266,68.50619506835938,68.42635345458984,68.87161254882812,68.71832275390625,68.56782531738281,68.22476959228516,65.088,63.225,56.201714
2015-02-23,67.44888,69.09602355957031,67.34771728515625,65.7320327758789,68.46569061279297,68.14019775390625,67.97211456298828,68.5817642211914,67.98075866699219,67.93077850341797,64.277,63.206,55.54643
2015-02-24,66.301346,67.68755340576172,66.38079833984375,64.8758316040039,66.83702850341797,66.63046264648438,66.3707275390625,67.24164581298828,66.21914672851562,66.94605255126953,63.655,63.052,55.299572
2015-02-25,63.151886,64.21986389160156,63.68523406982422,62.243560791015625,64.0700454711914,63.2385368347168,62.75006103515625,63.639366149902344,64.5824203491211,63.60215377807617,63.301,62.741,55.461143
2015-02-26,60.95255,62.86973571777344,61.9987678527832,61.14643478393555,63.22789001464844,62.03541946411133,61.97870635986328,61.4327507019043,64.4530029296875,62.29571533203125,63.3,62.506,55.969284
2015-02-27,60.3902,62.71187973022461,61.25958251953125,61.70956802368164,63.870574951171875,62.12849807739258,62.10763168334961,60.778446197509766,65.19869232177734,61.829254150390625,63.657,62.398,56.578712
2015-02-28,61.453533,64.30787658691406,62.766700744628906,62.98886489868164,65.31720733642578,63.8311882019043,63.51312255859375,62.35494613647461,66.19640350341797,63.45259094238281,64.264,62.394,56.870144
