time,Hs,Y,Y_detrend
01-Nov-2001,1.58,NaN,NaN
02-Nov-2001,2.02,NaN,NaN
03-Nov-2001,1.72,NaN,NaN
04-Nov-2001,2.68,NaN,NaN
05-Nov-2001,2.21,NaN,NaN
06-Nov-2001,2.15,NaN,NaN
07-Nov-2001,3.2,NaN,NaN
08-Nov-2001,1.93,NaN,NaN
09-Nov-2001,1.53,NaN,NaN
10-Nov-2001,1.78,NaN,NaN
11-Nov-2001,1.81,NaN,NaN
12-Nov-2001,2.17,NaN,NaN
13-Nov-2001,2.34,NaN,NaN
14-Nov-2001,2.34,NaN,NaN
15-Nov-2001,2.38,NaN,NaN
16-Nov-2001,3.61,NaN,NaN
17-Nov-2001,2.34,NaN,NaN
18-Nov-2001,1.81,-3.68,18.32
19-Nov-2001,0.9,NaN,NaN
20-Nov-2001,2.09,NaN,NaN
21-Nov-2001,3.96,NaN,NaN
22-Nov-2001,6.48,NaN,NaN
23-Nov-2001,5.09,NaN,NaN
24-Nov-2001,2.9,NaN,NaN
25-Nov-2001,4.19,NaN,NaN
26-Nov-2001,2.65,NaN,NaN
27-Nov-2001,1.59,NaN,NaN
28-Nov-2001,0.76,NaN,NaN
29-Nov-2001,2.47,NaN,NaN
30-Nov-2001,5.23,NaN,NaN
01-Dec-2001,2.24,NaN,NaN
02-Dec-2001,3.39,NaN,NaN
03-Dec-2001,4.14,NaN,NaN
04-Dec-2001,3.85,NaN,NaN
05-Dec-2001,2.41,NaN,NaN
06-Dec-2001,2.5,NaN,NaN
07-Dec-2001,2.19,NaN,NaN
08-Dec-2001,2.73,NaN,NaN
09-Dec-2001,1.63,NaN,NaN
10-Dec-2001,3.84,NaN,NaN
11-Dec-2001,4.07,NaN,NaN
12-Dec-2001,2.37,-32,-9.73
13-Dec-2001,2.26,NaN,NaN
14-Dec-2001,1.52,NaN,NaN
15-Dec-2001,4.21,NaN,NaN
16-Dec-2001,1.87,NaN,NaN
17-Dec-2001,1.64,NaN,NaN
18-Dec-2001,2.24,NaN,NaN
19-Dec-2001,2.04,NaN,NaN
20-Dec-2001,2.47,NaN,NaN
21-Dec-2001,5.83,NaN,NaN
22-Dec-2001,2.52,NaN,NaN
23-Dec-2001,2.71,NaN,NaN
24-Dec-2001,3.3,NaN,NaN
25-Dec-2001,2.02,NaN,NaN
26-Dec-2001,3.37,NaN,NaN
27-Dec-2001,1.71,NaN,NaN
28-Dec-2001,3.2,NaN,NaN
29-Dec-2001,3.04,NaN,NaN
30-Dec-2001,3.02,NaN,NaN
31-Dec-2001,2.76,NaN,NaN
01-Jan-2002,2.67,NaN,NaN
02-Jan-2002,2.66,NaN,NaN
03-Jan-2002,3.17,NaN,NaN
04-Jan-2002,3.42,NaN,NaN
05-Jan-2002,1.72,NaN,NaN
06-Jan-2002,1.96,NaN,NaN
07-Jan-2002,2.26,NaN,NaN
08-Jan-2002,3.86,NaN,NaN
09-Jan-2002,4.45,NaN,NaN
10-Jan-2002,4,NaN,NaN
11-Jan-2002,2.38,NaN,NaN
12-Jan-2002,2.87,NaN,NaN
13-Jan-2002,2.18,NaN,NaN
14-Jan-2002,2.76,NaN,NaN
15-Jan-2002,3.07,NaN,NaN
16-Jan-2002,2.39,NaN,NaN
17-Jan-2002,2.09,NaN,NaN
18-Jan-2002,2.64,NaN,NaN
19-Jan-2002,2.08,NaN,NaN
20-Jan-2002,2.92,NaN,NaN
21-Jan-2002,1.73,-33.43,-10.72
22-Jan-2002,2.13,NaN,NaN
23-Jan-2002,3.6,NaN,NaN
24-Jan-2002,2.06,NaN,NaN
25-Jan-2002,1.49,NaN,NaN
26-Jan-2002,0.85,NaN,NaN
27-Jan-2002,2.52,NaN,NaN
28-Jan-2002,3.09,NaN,NaN
29-Jan-2002,1.73,NaN,NaN
30-Jan-2002,1.53,NaN,NaN
31-Jan-2002,1.42,NaN,NaN
01-Feb-2002,0.74,NaN,NaN
02-Feb-2002,1.79,NaN,NaN
03-Feb-2002,1.32,NaN,NaN
04-Feb-2002,1.55,NaN,NaN
05-Feb-2002,1.54,NaN,NaN
06-Feb-2002,1.85,NaN,NaN
07-Feb-2002,1.74,NaN,NaN
08-Feb-2002,3.79,NaN,NaN
09-Feb-2002,3.48,NaN,NaN
10-Feb-2002,1.8,NaN,NaN
11-Feb-2002,2.14,NaN,NaN
12-Feb-2002,2.48,NaN,NaN
13-Feb-2002,1.83,NaN,NaN
14-Feb-2002,1.86,NaN,NaN
15-Feb-2002,1.95,NaN,NaN
16-Feb-2002,1.77,NaN,NaN
17-Feb-2002,2.83,NaN,NaN
18-Feb-2002,3.66,NaN,NaN
19-Feb-2002,2.08,NaN,NaN
20-Feb-2002,1.44,NaN,NaN
21-Feb-2002,2.19,NaN,NaN
22-Feb-2002,1.57,NaN,NaN
23-Feb-2002,1.66,NaN,NaN
24-Feb-2002,2.14,NaN,NaN
25-Feb-2002,2.17,NaN,NaN
26-Feb-2002,1.71,NaN,NaN
27-Feb-2002,2.29,NaN,NaN
28-Feb-2002,1.98,NaN,NaN
01-Mar-2002,2.39,NaN,NaN
02-Mar-2002,1.91,NaN,NaN
03-Mar-2002,1.91,NaN,NaN
04-Mar-2002,1.02,NaN,NaN
05-Mar-2002,0.62,NaN,NaN
06-Mar-2002,0.66,NaN,NaN
07-Mar-2002,1.2,NaN,NaN
08-Mar-2002,3.87,NaN,NaN
09-Mar-2002,1.36,NaN,NaN
10-Mar-2002,1.13,NaN,NaN
11-Mar-2002,2.31,NaN,NaN
12-Mar-2002,2.55,NaN,NaN
13-Mar-2002,3.09,NaN,NaN
14-Mar-2002,4.21,NaN,NaN
15-Mar-2002,3.86,NaN,NaN
16-Mar-2002,1.95,NaN,NaN
17-Mar-2002,2.34,NaN,NaN
18-Mar-2002,2.47,NaN,NaN
19-Mar-2002,1.7,NaN,NaN
20-Mar-2002,1.15,NaN,NaN
21-Mar-2002,0.73,NaN,NaN
22-Mar-2002,1.32,NaN,NaN
23-Mar-2002,2.54,NaN,NaN
24-Mar-2002,1.91,NaN,NaN
25-Mar-2002,1.93,NaN,NaN
26-Mar-2002,1.34,NaN,NaN
27-Mar-2002,0.97,NaN,NaN
28-Mar-2002,2.3,NaN,NaN
29-Mar-2002,2.57,NaN,NaN
30-Mar-2002,2.07,NaN,NaN
31-Mar-2002,2.01,NaN,NaN
01-Apr-2002,1.62,NaN,NaN
02-Apr-2002,1.61,NaN,NaN
03-Apr-2002,0.92,NaN,NaN
04-Apr-2002,1.01,NaN,NaN
05-Apr-2002,0.84,NaN,NaN
06-Apr-2002,1.14,NaN,NaN
07-Apr-2002,1.77,NaN,NaN
08-Apr-2002,1.47,NaN,NaN
09-Apr-2002,0.96,NaN,NaN
10-Apr-2002,1.19,NaN,NaN
11-Apr-2002,1.22,-33.48,-9.9
12-Apr-2002,1,NaN,NaN
13-Apr-2002,1.71,NaN,NaN
14-Apr-2002,1.56,NaN,NaN
15-Apr-2002,2.44,NaN,NaN
16-Apr-2002,3.46,NaN,NaN
17-Apr-2002,1.78,NaN,NaN
18-Apr-2002,2.4,NaN,NaN
19-Apr-2002,2.69,NaN,NaN
20-Apr-2002,2.23,NaN,NaN
21-Apr-2002,2.15,NaN,NaN
22-Apr-2002,1.06,NaN,NaN
23-Apr-2002,1.37,NaN,NaN
24-Apr-2002,1.52,NaN,NaN
25-Apr-2002,1.22,NaN,NaN
26-Apr-2002,1.56,NaN,NaN
27-Apr-2002,4.29,NaN,NaN
28-Apr-2002,1.39,NaN,NaN
29-Apr-2002,1.15,NaN,NaN
30-Apr-2002,1,NaN,NaN
01-May-2002,1.45,NaN,NaN
02-May-2002,1.22,NaN,NaN
03-May-2002,1.03,NaN,NaN
04-May-2002,1.14,NaN,NaN
05-May-2002,1.17,NaN,NaN
06-May-2002,2.33,NaN,NaN
07-May-2002,2.5,NaN,NaN
08-May-2002,2.66,NaN,NaN
09-May-2002,1.99,NaN,NaN
10-May-2002,2.65,NaN,NaN
11-May-2002,2.65,NaN,NaN
12-May-2002,1.5,NaN,NaN
13-May-2002,0.96,NaN,NaN
14-May-2002,2.27,NaN,NaN
15-May-2002,2.03,NaN,NaN
16-May-2002,2.8,NaN,NaN
17-May-2002,2.37,NaN,NaN
18-May-2002,2.29,NaN,NaN
19-May-2002,1.67,NaN,NaN
20-May-2002,1.34,NaN,NaN
21-May-2002,2.23,NaN,NaN
22-May-2002,2.1,NaN,NaN
23-May-2002,0.97,NaN,NaN
24-May-2002,1.29,NaN,NaN
25-May-2002,1.48,NaN,NaN
26-May-2002,1.09,NaN,NaN
27-May-2002,1.17,NaN,NaN
28-May-2002,0.87,NaN,NaN
29-May-2002,1.1,NaN,NaN
30-May-2002,1.17,NaN,NaN
31-May-2002,3.46,NaN,NaN
01-Jun-2002,2.91,NaN,NaN
02-Jun-2002,3.67,NaN,NaN
03-Jun-2002,2.41,NaN,NaN
04-Jun-2002,2.29,NaN,NaN
05-Jun-2002,2.72,NaN,NaN
06-Jun-2002,2.72,1.02,25.22
07-Jun-2002,2.99,NaN,NaN
08-Jun-2002,3.37,NaN,NaN
09-Jun-2002,4.17,NaN,NaN
10-Jun-2002,2.2,NaN,NaN
11-Jun-2002,1.63,NaN,NaN
12-Jun-2002,1.27,NaN,NaN
13-Jun-2002,1.2,NaN,NaN
14-Jun-2002,1.07,NaN,NaN
15-Jun-2002,1.09,NaN,NaN
16-Jun-2002,1.31,NaN,NaN
17-Jun-2002,1.35,NaN,NaN
18-Jun-2002,1.82,NaN,NaN
19-Jun-2002,1.48,NaN,NaN
20-Jun-2002,2.99,NaN,NaN
21-Jun-2002,2.95,NaN,NaN
22-Jun-2002,1.72,NaN,NaN
23-Jun-2002,1.24,NaN,NaN
24-Jun-2002,1.33,NaN,NaN
25-Jun-2002,1.82,NaN,NaN
26-Jun-2002,1.57,NaN,NaN
27-Jun-2002,1.3,NaN,NaN
28-Jun-2002,1.58,NaN,NaN
29-Jun-2002,1.61,NaN,NaN
30-Jun-2002,1.52,NaN,NaN
01-Jul-2002,2.34,NaN,NaN
02-Jul-2002,2.1,NaN,NaN
03-Jul-2002,1.78,NaN,NaN
04-Jul-2002,2.36,NaN,NaN
05-Jul-2002,2.61,NaN,NaN
06-Jul-2002,1.95,NaN,NaN
07-Jul-2002,1.49,NaN,NaN
08-Jul-2002,0.7,NaN,NaN
09-Jul-2002,1.21,NaN,NaN
10-Jul-2002,1.34,NaN,NaN
11-Jul-2002,1.79,NaN,NaN
12-Jul-2002,1.97,NaN,NaN
13-Jul-2002,1.52,NaN,NaN
14-Jul-2002,1.24,NaN,NaN
15-Jul-2002,1.93,NaN,NaN
16-Jul-2002,1.63,NaN,NaN
17-Jul-2002,1.07,NaN,NaN
18-Jul-2002,1.3,NaN,NaN
19-Jul-2002,1.7,NaN,NaN
20-Jul-2002,2.16,NaN,NaN
21-Jul-2002,1.78,NaN,NaN
22-Jul-2002,1.38,NaN,NaN
23-Jul-2002,0.87,NaN,NaN
24-Jul-2002,0.83,NaN,NaN
25-Jul-2002,1.03,NaN,NaN
26-Jul-2002,1.05,NaN,NaN
27-Jul-2002,1.63,NaN,NaN
28-Jul-2002,1.81,NaN,NaN
29-Jul-2002,1.27,NaN,NaN
30-Jul-2002,1.18,NaN,NaN
31-Jul-2002,0.99,NaN,NaN
01-Aug-2002,1.32,NaN,NaN
02-Aug-2002,1.08,NaN,NaN
03-Aug-2002,1.22,NaN,NaN
04-Aug-2002,1.21,NaN,NaN
05-Aug-2002,1.59,NaN,NaN
06-Aug-2002,2.6,NaN,NaN
07-Aug-2002,1.91,NaN,NaN
08-Aug-2002,1.42,NaN,NaN
09-Aug-2002,1.08,-7.31,17.59
10-Aug-2002,1.16,NaN,NaN
11-Aug-2002,1.35,NaN,NaN
12-Aug-2002,1.02,NaN,NaN
13-Aug-2002,0.9,NaN,NaN
14-Aug-2002,1.05,NaN,NaN
15-Aug-2002,0.9,NaN,NaN
16-Aug-2002,1.12,NaN,NaN
17-Aug-2002,1.25,NaN,NaN
18-Aug-2002,1.61,NaN,NaN
19-Aug-2002,1.82,NaN,NaN
20-Aug-2002,2.24,NaN,NaN
21-Aug-2002,2.22,NaN,NaN
22-Aug-2002,1.58,NaN,NaN
23-Aug-2002,1.11,NaN,NaN
24-Aug-2002,1.05,NaN,NaN
25-Aug-2002,1.16,NaN,NaN
26-Aug-2002,1.43,NaN,NaN
27-Aug-2002,1.68,NaN,NaN
28-Aug-2002,1.99,NaN,NaN
29-Aug-2002,1.67,NaN,NaN
30-Aug-2002,1.23,NaN,NaN
31-Aug-2002,1.46,NaN,NaN
01-Sep-2002,1.43,NaN,NaN
02-Sep-2002,1.13,NaN,NaN
03-Sep-2002,1.15,NaN,NaN
04-Sep-2002,1.34,NaN,NaN
05-Sep-2002,1.72,NaN,NaN
06-Sep-2002,1.29,NaN,NaN
07-Sep-2002,1.14,NaN,NaN
08-Sep-2002,1.76,NaN,NaN
09-Sep-2002,1.23,NaN,NaN
10-Sep-2002,1.35,2.63,27.88
11-Sep-2002,1.39,NaN,NaN
12-Sep-2002,1.33,NaN,NaN
13-Sep-2002,1.12,NaN,NaN
14-Sep-2002,0.93,NaN,NaN
15-Sep-2002,1.05,NaN,NaN
16-Sep-2002,0.91,NaN,NaN
17-Sep-2002,1.57,NaN,NaN
18-Sep-2002,2.14,0.19,25.52
19-Sep-2002,1.93,NaN,NaN
20-Sep-2002,1.88,NaN,NaN
21-Sep-2002,1.43,-21.53,3.84
22-Sep-2002,1.44,NaN,NaN
23-Sep-2002,0.87,NaN,NaN
24-Sep-2002,1.1,NaN,NaN
25-Sep-2002,1.25,NaN,NaN
26-Sep-2002,1.62,NaN,NaN
27-Sep-2002,1.28,NaN,NaN
28-Sep-2002,1.44,NaN,NaN
29-Sep-2002,1.35,NaN,NaN
30-Sep-2002,1.71,NaN,NaN
01-Oct-2002,2.34,NaN,NaN
02-Oct-2002,3.47,NaN,NaN
03-Oct-2002,1.86,NaN,NaN
04-Oct-2002,1.43,6.38,31.88
05-Oct-2002,1.55,NaN,NaN
06-Oct-2002,1.77,NaN,NaN
07-Oct-2002,1.44,NaN,NaN
08-Oct-2002,1.54,NaN,NaN
09-Oct-2002,1.29,NaN,NaN
10-Oct-2002,1.21,NaN,NaN
11-Oct-2002,1.12,NaN,NaN
12-Oct-2002,1.76,5.82,31.42
13-Oct-2002,1.45,NaN,NaN
14-Oct-2002,1.11,NaN,NaN
15-Oct-2002,1.01,NaN,NaN
16-Oct-2002,1.61,NaN,NaN
17-Oct-2002,1.35,NaN,NaN
18-Oct-2002,1.23,NaN,NaN
19-Oct-2002,1.02,NaN,NaN
20-Oct-2002,2.26,-37.31,-11.63
21-Oct-2002,2.6,NaN,NaN
22-Oct-2002,2.59,NaN,NaN
23-Oct-2002,2.58,NaN,NaN
24-Oct-2002,2.57,NaN,NaN
25-Oct-2002,2.56,NaN,NaN
26-Oct-2002,2.55,NaN,NaN
27-Oct-2002,2.54,NaN,NaN
28-Oct-2002,2.53,-2.43,23.34
29-Oct-2002,2.52,NaN,NaN
30-Oct-2002,2.51,NaN,NaN
31-Oct-2002,2.5,NaN,NaN
01-Nov-2002,2.49,NaN,NaN
02-Nov-2002,2.48,NaN,NaN
03-Nov-2002,2.47,NaN,NaN
04-Nov-2002,2.46,NaN,NaN
05-Nov-2002,2.45,NaN,NaN
06-Nov-2002,2.44,NaN,NaN
07-Nov-2002,2.43,NaN,NaN
08-Nov-2002,2.42,NaN,NaN
09-Nov-2002,2.41,NaN,NaN
10-Nov-2002,2.4,NaN,NaN
11-Nov-2002,2.39,NaN,NaN
12-Nov-2002,2.39,-44.47,-18.53
13-Nov-2002,2.38,NaN,NaN
14-Nov-2002,2.37,NaN,NaN
15-Nov-2002,2.36,NaN,NaN
16-Nov-2002,2.35,NaN,NaN
17-Nov-2002,2.34,NaN,NaN
18-Nov-2002,2.33,NaN,NaN
19-Nov-2002,2.32,NaN,NaN
20-Nov-2002,2.31,NaN,NaN
21-Nov-2002,2.3,-33.78,-7.75
22-Nov-2002,2.29,NaN,NaN
23-Nov-2002,1.91,NaN,NaN
24-Nov-2002,1.99,NaN,NaN
25-Nov-2002,1.66,NaN,NaN
26-Nov-2002,2.23,NaN,NaN
27-Nov-2002,1.46,NaN,NaN
28-Nov-2002,2.24,NaN,NaN
29-Nov-2002,1.92,-29.82,-3.7
30-Nov-2002,1.52,NaN,NaN
01-Dec-2002,1.9,NaN,NaN
02-Dec-2002,1.81,NaN,NaN
03-Dec-2002,1.19,NaN,NaN
04-Dec-2002,0.98,NaN,NaN
05-Dec-2002,1.9,NaN,NaN
06-Dec-2002,2.05,NaN,NaN
07-Dec-2002,2.35,NaN,NaN
08-Dec-2002,3.07,NaN,NaN
09-Dec-2002,2.5,NaN,NaN
10-Dec-2002,2.45,NaN,NaN
11-Dec-2002,2.04,NaN,NaN
12-Dec-2002,3.01,NaN,NaN
13-Dec-2002,2.47,NaN,NaN
14-Dec-2002,3.8,NaN,NaN
15-Dec-2002,7.2,NaN,NaN
16-Dec-2002,5.27,NaN,NaN
17-Dec-2002,6.44,NaN,NaN
18-Dec-2002,3.58,NaN,NaN
19-Dec-2002,3.98,NaN,NaN
20-Dec-2002,5.08,NaN,NaN
21-Dec-2002,5.31,NaN,NaN
22-Dec-2002,3.04,NaN,NaN
23-Dec-2002,3.49,-41.53,-15.14
24-Dec-2002,2.69,NaN,NaN
25-Dec-2002,2.36,NaN,NaN
26-Dec-2002,1.95,NaN,NaN
27-Dec-2002,3.18,NaN,NaN
28-Dec-2002,2.39,NaN,NaN
29-Dec-2002,3.42,NaN,NaN
30-Dec-2002,3.17,NaN,NaN
31-Dec-2002,2.71,NaN,NaN
01-Jan-2003,4.35,NaN,NaN
02-Jan-2003,3.28,NaN,NaN
03-Jan-2003,2.57,NaN,NaN
04-Jan-2003,2.77,NaN,NaN
05-Jan-2003,2.54,NaN,NaN
06-Jan-2003,3.83,NaN,NaN
07-Jan-2003,3.83,NaN,NaN
08-Jan-2003,3.55,-60.95,-34.39
09-Jan-2003,2.39,NaN,NaN
10-Jan-2003,2.36,NaN,NaN
11-Jan-2003,2,NaN,NaN
12-Jan-2003,2.7,NaN,NaN
13-Jan-2003,3.2,NaN,NaN
14-Jan-2003,2.47,NaN,NaN
15-Jan-2003,2.1,NaN,NaN
16-Jan-2003,1.83,-57.68,-31.03
17-Jan-2003,1.85,NaN,NaN
18-Jan-2003,1.68,NaN,NaN
19-Jan-2003,1.23,NaN,NaN
20-Jan-2003,1.67,NaN,NaN
21-Jan-2003,1.36,NaN,NaN
22-Jan-2003,2.75,NaN,NaN
23-Jan-2003,2.89,NaN,NaN
24-Jan-2003,3.13,NaN,NaN
25-Jan-2003,2.71,NaN,NaN
26-Jan-2003,3.61,NaN,NaN
27-Jan-2003,2.02,NaN,NaN
28-Jan-2003,2.24,NaN,NaN
29-Jan-2003,2.12,NaN,NaN
30-Jan-2003,1.46,NaN,NaN
31-Jan-2003,1.61,NaN,NaN
01-Feb-2003,1.77,NaN,NaN
02-Feb-2003,3.65,NaN,NaN
03-Feb-2003,2,NaN,NaN
04-Feb-2003,1.37,NaN,NaN
05-Feb-2003,1.22,NaN,NaN
06-Feb-2003,1.24,NaN,NaN
07-Feb-2003,1.26,NaN,NaN
08-Feb-2003,1.74,-44.78,-17.88
09-Feb-2003,1.2,-38.6,-11.68
10-Feb-2003,1.31,NaN,NaN
11-Feb-2003,0.9,NaN,NaN
12-Feb-2003,1.01,NaN,NaN
13-Feb-2003,1.61,NaN,NaN
14-Feb-2003,1.54,NaN,NaN
15-Feb-2003,1.73,NaN,NaN
16-Feb-2003,1.87,NaN,NaN
17-Feb-2003,2.23,NaN,NaN
18-Feb-2003,2.64,NaN,NaN
19-Feb-2003,1.92,NaN,NaN
20-Feb-2003,2.21,NaN,NaN
21-Feb-2003,3.26,NaN,NaN
22-Feb-2003,2.59,NaN,NaN
23-Feb-2003,3.17,NaN,NaN
24-Feb-2003,1.7,NaN,NaN
25-Feb-2003,1.83,NaN,NaN
26-Feb-2003,2.29,NaN,NaN
27-Feb-2003,3,NaN,NaN
28-Feb-2003,2.87,NaN,NaN
01-Mar-2003,1.85,NaN,NaN
02-Mar-2003,1.64,NaN,NaN
03-Mar-2003,2.03,NaN,NaN
04-Mar-2003,2.27,NaN,NaN
05-Mar-2003,1.92,-41.92,-14.74
06-Mar-2003,1.84,NaN,NaN
07-Mar-2003,1.66,NaN,NaN
08-Mar-2003,1.62,NaN,NaN
09-Mar-2003,1.43,NaN,NaN
10-Mar-2003,1.07,NaN,NaN
11-Mar-2003,1.52,NaN,NaN
12-Mar-2003,1.28,NaN,NaN
13-Mar-2003,1.23,NaN,NaN
14-Mar-2003,3.55,NaN,NaN
15-Mar-2003,3.69,NaN,NaN
16-Mar-2003,4.74,NaN,NaN
17-Mar-2003,3.32,NaN,NaN
18-Mar-2003,4.24,NaN,NaN
19-Mar-2003,3.23,NaN,NaN
20-Mar-2003,1.92,NaN,NaN
21-Mar-2003,3.57,-23.41,3.94
22-Mar-2003,2.85,NaN,NaN
23-Mar-2003,2.94,NaN,NaN
24-Mar-2003,2.93,NaN,NaN
25-Mar-2003,2.51,NaN,NaN
26-Mar-2003,1.19,NaN,NaN
27-Mar-2003,1.81,NaN,NaN
28-Mar-2003,3.92,-28.55,-1.13
29-Mar-2003,2.38,-25.91,1.52
30-Mar-2003,1.12,NaN,NaN
31-Mar-2003,1.1,NaN,NaN
01-Apr-2003,1.35,NaN,NaN
02-Apr-2003,1.89,NaN,NaN
03-Apr-2003,2.92,NaN,NaN
04-Apr-2003,2.45,NaN,NaN
05-Apr-2003,2.18,NaN,NaN
06-Apr-2003,2.53,-33.47,-5.94
07-Apr-2003,1.74,NaN,NaN
08-Apr-2003,1.45,NaN,NaN
09-Apr-2003,1.64,NaN,NaN
10-Apr-2003,2.6,NaN,NaN
11-Apr-2003,2.14,NaN,NaN
12-Apr-2003,1.83,NaN,NaN
13-Apr-2003,3.67,NaN,NaN
14-Apr-2003,2.91,NaN,NaN
15-Apr-2003,2.07,NaN,NaN
16-Apr-2003,2.16,NaN,NaN
17-Apr-2003,1.59,NaN,NaN
18-Apr-2003,2.64,NaN,NaN
19-Apr-2003,2.66,NaN,NaN
20-Apr-2003,1.76,NaN,NaN
21-Apr-2003,2.33,NaN,NaN
22-Apr-2003,2.41,NaN,NaN
23-Apr-2003,2.62,NaN,NaN
24-Apr-2003,1.29,NaN,NaN
25-Apr-2003,2.77,NaN,NaN
26-Apr-2003,2.72,NaN,NaN
27-Apr-2003,2.23,NaN,NaN
28-Apr-2003,1.75,NaN,NaN
29-Apr-2003,3.19,NaN,NaN
30-Apr-2003,2.06,NaN,NaN
01-May-2003,1.26,NaN,NaN
02-May-2003,0.91,NaN,NaN
03-May-2003,2.63,NaN,NaN
04-May-2003,1.54,NaN,NaN
05-May-2003,1.66,NaN,NaN
06-May-2003,2.1,NaN,NaN
07-May-2003,1.31,NaN,NaN
08-May-2003,2.51,NaN,NaN
09-May-2003,2.06,NaN,NaN
10-May-2003,1.97,NaN,NaN
11-May-2003,1.47,NaN,NaN
12-May-2003,1.14,NaN,NaN
13-May-2003,1.03,NaN,NaN
14-May-2003,1.21,NaN,NaN
15-May-2003,2.31,NaN,NaN
16-May-2003,2.5,-17.57,10.39
17-May-2003,3.33,NaN,NaN
18-May-2003,4.11,NaN,NaN
19-May-2003,2.71,NaN,NaN
20-May-2003,1.68,NaN,NaN
21-May-2003,2.05,NaN,NaN
22-May-2003,2.39,NaN,NaN
23-May-2003,1.93,NaN,NaN
24-May-2003,1.83,NaN,NaN
25-May-2003,1.29,NaN,NaN
26-May-2003,2.05,NaN,NaN
27-May-2003,1.54,NaN,NaN
28-May-2003,1.46,NaN,NaN
29-May-2003,2.01,NaN,NaN
30-May-2003,2.21,NaN,NaN
31-May-2003,1.87,NaN,NaN
01-Jun-2003,2.57,NaN,NaN
02-Jun-2003,2.86,NaN,NaN
03-Jun-2003,2.53,NaN,NaN
04-Jun-2003,1.91,NaN,NaN
05-Jun-2003,1.1,NaN,NaN
06-Jun-2003,0.79,NaN,NaN
07-Jun-2003,0.92,NaN,NaN
08-Jun-2003,0.97,NaN,NaN
09-Jun-2003,1.17,NaN,NaN
10-Jun-2003,1.53,NaN,NaN
11-Jun-2003,1.51,NaN,NaN
12-Jun-2003,1.56,NaN,NaN
13-Jun-2003,1.24,NaN,NaN
14-Jun-2003,0.84,NaN,NaN
15-Jun-2003,2.8,NaN,NaN
16-Jun-2003,2.85,-44.4,-16.09
17-Jun-2003,2.33,NaN,NaN
18-Jun-2003,2.64,NaN,NaN
19-Jun-2003,2.38,NaN,NaN
20-Jun-2003,3.09,NaN,NaN
21-Jun-2003,2.1,NaN,NaN
22-Jun-2003,2.78,NaN,NaN
23-Jun-2003,2.07,NaN,NaN
24-Jun-2003,3.82,NaN,NaN
25-Jun-2003,1.99,-26.8,1.6
26-Jun-2003,1.42,NaN,NaN
27-Jun-2003,1.03,NaN,NaN
28-Jun-2003,1.23,NaN,NaN
29-Jun-2003,0.92,NaN,NaN
30-Jun-2003,0.82,NaN,NaN
01-Jul-2003,0.94,NaN,NaN
02-Jul-2003,1.53,NaN,NaN
03-Jul-2003,1.64,NaN,NaN
04-Jul-2003,1.35,NaN,NaN
05-Jul-2003,1.82,NaN,NaN
06-Jul-2003,2.34,NaN,NaN
07-Jul-2003,1.5,NaN,NaN
08-Jul-2003,1.23,NaN,NaN
09-Jul-2003,1.11,NaN,NaN
10-Jul-2003,1.38,NaN,NaN
11-Jul-2003,1.1,NaN,NaN
12-Jul-2003,1.98,NaN,NaN
13-Jul-2003,1.55,NaN,NaN
14-Jul-2003,1.93,NaN,NaN
15-Jul-2003,2,NaN,NaN
16-Jul-2003,2.35,NaN,NaN
17-Jul-2003,1.9,NaN,NaN
18-Jul-2003,1.75,-13.71,14.94
19-Jul-2003,1.63,NaN,NaN
20-Jul-2003,1.59,NaN,NaN
21-Jul-2003,1.38,NaN,NaN
22-Jul-2003,1.76,NaN,NaN
23-Jul-2003,1.51,NaN,NaN
24-Jul-2003,1.58,NaN,NaN
25-Jul-2003,1.59,NaN,NaN
26-Jul-2003,1.33,NaN,NaN
27-Jul-2003,1.12,NaN,NaN
28-Jul-2003,1.21,NaN,NaN
29-Jul-2003,0.98,NaN,NaN
30-Jul-2003,1.05,NaN,NaN
31-Jul-2003,1.27,NaN,NaN
01-Aug-2003,1.22,NaN,NaN
02-Aug-2003,1,NaN,NaN
03-Aug-2003,0.8,NaN,NaN
04-Aug-2003,1.01,NaN,NaN
05-Aug-2003,0.84,NaN,NaN
06-Aug-2003,0.9,NaN,NaN
07-Aug-2003,0.81,NaN,NaN
08-Aug-2003,0.54,NaN,NaN
09-Aug-2003,0.89,NaN,NaN
10-Aug-2003,1.06,NaN,NaN
11-Aug-2003,1.26,NaN,NaN
12-Aug-2003,1.58,-9.25,19.68
13-Aug-2003,1.71,NaN,NaN
14-Aug-2003,1.65,NaN,NaN
15-Aug-2003,1.03,NaN,NaN
16-Aug-2003,1.18,NaN,NaN
17-Aug-2003,1.42,NaN,NaN
18-Aug-2003,1.52,NaN,NaN
19-Aug-2003,1.37,NaN,NaN
20-Aug-2003,1.34,NaN,NaN
21-Aug-2003,1.37,NaN,NaN
22-Aug-2003,0.92,NaN,NaN
23-Aug-2003,0.8,NaN,NaN
24-Aug-2003,1.09,NaN,NaN
25-Aug-2003,1.43,NaN,NaN
26-Aug-2003,1.43,NaN,NaN
27-Aug-2003,1.93,NaN,NaN
28-Aug-2003,1.88,NaN,NaN
29-Aug-2003,1.66,NaN,NaN
30-Aug-2003,1.58,NaN,NaN
31-Aug-2003,1.51,NaN,NaN
01-Sep-2003,1.82,NaN,NaN
